sku,productName,category,price,unitsSold,inStock
3D70C9F0,Hair Dryer,Health & Personal Care,80.11,951,true
4A719F7A,Deep Fryer,Home & Kitchen,78.04,448,true
B3306539,Wireless Headphones,Electronics,24.70,436,true
E682666F,Body Lotion,Health & Personal Care,51.49,605,false
48517A98,Thriller Novel,Books,16.28,918,false
29322FDB,Water Gun,Toys & Games,29.03,114,false
15D5B838,Gift Card,Miscellaneous,92.76,805,false
996134E3,Gift Card,Miscellaneous,41.87,683,false
908FC622,Foam Roller,Health & Personal Care,22.44,19,true
EC587409,Organic Almonds,Food & Grocery,99.57,403,true
0ED1A56D,Dumbbell Set,Sports & Outdoors,57.46,90,true
24F624E0,Gift Card,Miscellaneous,54.93,624,true
337A4342,Dried Fruit Mix,Food & Grocery,14.66,117,true
71239EF5,Tennis Racket,Sports & Outdoors,48.98,780,true
C6746ACD,Men's Formal Suit,Clothing,45.63,4,true
D6A39294,Cookbook,Books,47.23,974,true
5EBB57DE,Gift Card,Miscellaneous,45.22,465,false
DACAB2F6,Yo-Yo,Toys & Games,64.31,340,true
18A7F4C5,Basketball,Sports & Outdoors,22.35,528,true
ADC1A52D,Cookbook,Books,44.92,569,true
70CC3A2E,Women's Handbag,Clothing,98.94,772,true
17ECEDE6,Women's Sneakers,Clothing,96.58,463,true
BBA82E70,Hiking Backpack,Sports & Outdoors,85.16,892,true
C4DE1D85,Outdoor Playset,Toys & Games,26.90,696,false
3BEF7FB0,Turmeric Powder,Food & Grocery,24.75,822,true
61FD2500,Air Fryer,Home & Kitchen,61.88,503,true
E726E664,Gift Card,Miscellaneous,66.87,558,true
6A04F590,Women's Sneakers,Clothing,68.92,369,true
17E5E77B,Avocado Oil,Food & Grocery,10.75,46,false
CC8D519C,Gift Card,Miscellaneous,73.51,826,false
4A44EFDB,Gift Card,Miscellaneous,84.21,892,true
05CC49CB,Wireless Headphones,Electronics,68.52,958,true
D2676AE7,Facial Cleanser,Health & Personal Care,12.02,958,true
CA98C9D3,Sunflower Seeds,Food & Grocery,42.64,347,true
E746A857,Poetry Collection,Books,89.62,519,false
CFC9E13A,Spirulina Powder,Food & Grocery,75.79,609,false
2E8C0AAE,Deep Fryer,Home & Kitchen,20.18,218,true
9AFDA327,4K TV,Electronics,10.55,543,true
605B55DA,Cookbook,Books,52.23,270,true
2F9CA580,Vegan Protein Bars,Food & Grocery,26.49,975,true
1208B254,Puzzle Game,Toys & Games,78.40,834,true
0A9255C2,Unisex Hoodie,Clothing,66.69,376,true
7C948FDC,Smartphone,Electronics,31.60,190,true
3E0A539F,Sous Vide Cooker,Home & Kitchen,10.15,424,true
43BB86DE,Tablet,Electronics,44.43,973,true
39144C7D,Basketball,Sports & Outdoors,18.09,526,true
74DA0B9B,Jump Rope,Sports & Outdoors,48.74,37,false
00D22C26,Gift Card,Miscellaneous,30.54,807,true
9E406B7D,Action Figure,Toys & Games,81.09,832,true
3B19CE31,Soccer Ball,Sports & Outdoors,54.99,395,true
48751ED7,Dried Fruit Mix,Food & Grocery,28.07,272,false
30D2197C,Jump Rope,Sports & Outdoors,42.10,629,true
C5792908,Mystery Novel,Books,26.49,649,true
65837A3F,Fitness Tracker,Electronics,27.14,830,false
7133C2C8,Women's Handbag,Clothing,74.97,311,true
A12580E0,Remote Control Car,Toys & Games,8.94,279,true
9FD10A5C,Smart Home Hub,Electronics,6.89,198,true
D52F927A,Treadmill,Sports & Outdoors,44.95,254,false
4EA8CE2E,Gift Card,Miscellaneous,56.26,983,true
C61363AE,Video Game,Toys & Games,98.13,47,true
9D6C3E88,Gluten-Free Bread,Food & Grocery,13.03,687,true
39B030D6,Educational Toy,Toys & Games,15.61,216,true
BBF12CCA,Magic Kit,Toys & Games,60.92,499,true
9AB0AB35,Wireless Charger,Electronics,55.66,300,true
F3AAB6C4,4K TV,Electronics,92.43,315,false
C7FAFA39,Kids' Jeans,Clothing,90.01,342,true
73FF1546,Gift Card,Miscellaneous,2.91,411,false
7ACD2083,Cacao Nibs,Food & Grocery,18.64,704,true
625231D0,Pressure Cooker,Home & Kitchen,70.40,738,true
6D1C4183,Kids' T-Shirt,Clothing,17.33,893,true
AF5D10E5,Vacuum Cleaner,Home & Kitchen,1.83,118,true
0C599560,Gift Card,Miscellaneous,41.00,264,true
B7F6EB45,Hand Sanitizer,Health & Personal Care,81.77,725,true
ED02F105,Exercise Bike,Sports & Outdoors,87.23,119,true
085D657D,Men's Formal Suit,Clothing,86.64,32,true
5633E4B7,Matcha Green Tea,Food & Grocery,65.98,828,true
BF95BD99,Finger Paint Set,Toys & Games,99.08,796,true
869F3E91,Treadmill,Sports & Outdoors,64.23,139,true
661B5991,Gift Card,Miscellaneous,75.29,887,true
F11723A2,Health & Wellness Book,Books,55.05,344,false
18B1507E,Gift Card,Miscellaneous,36.82,340,true
09FB1C5C,Poetry Collection,Books,90.45,933,true
3C70E5D2,Kids' Hat,Clothing,48.92,145,false
E7902D02,Gift Card,Miscellaneous,77.78,576,true
E527D7EF,Action Figure,Toys & Games,32.56,141,true
D1445CE0,Camping Tent,Sports & Outdoors,98.07,532,true
A8AFDB3C,Remote Control Car,Toys & Games,52.02,68,true
10B9F6EF,Biography,Books,73.53,323,false
EC116557,Men's Casual Shirt,Clothing,74.94,717,true
B294E9B0,Gift Card,Miscellaneous,66.18,66,true
FE7E094D,Kids' Jeans,Clothing,1.96,792,false
96D1356B,Gift Card,Miscellaneous,8.11,886,true
71CF52A7,Facial Cleanser,Health & Personal Care,41.33,389,false
A82B80E9,Slow Cooker,Home & Kitchen,42.25,384,true
56F4A0D3,Rollerblades,Sports & Outdoors,58.55,805,true
7E472BA0,Skateboard,Sports & Outdoors,66.83,794,true
1F74E4D9,Musical Instrument Toy,Toys & Games,27.46,386,true
4524306F,Vacuum Cleaner,Home & Kitchen,85.01,125,true
AC59C70B,Gift Card,Miscellaneous,87.76,830,true
B4EBC449,Graphic Novel,Books,56.11,366,true
5B8FD000,Wireless Headphones,Electronics,45.41,760,true
1962F5B3,Women's Scarf,Clothing,64.40,716,true
C86725C0,Basketball,Sports & Outdoors,94.27,246,false
B7A00AF8,Smartwatch,Electronics,44.60,638,true
60C36B5F,Ice Cream Maker,Home & Kitchen,32.67,423,false
0B9ED156,Thriller Novel,Books,48.59,791,true
6D696E9D,Nutritional Yeast,Food & Grocery,91.51,943,false
0FC0278C,Video Game,Toys & Games,58.16,517,true
9A781096,Dollhouse,Toys & Games,42.80,704,true
91F6EF84,Smart Home Hub,Electronics,46.74,699,false
134419A9,Acai Powder,Food & Grocery,38.16,390,true
A7727248,Facial Mask Set,Health & Personal Care,82.62,36,true
7D6630D8,Microwave Oven,Home & Kitchen,20.41,424,true
77DBFD2C,Gift Card,Miscellaneous,3.98,686,true
BAA88E03,Kite,Toys & Games,30.23,286,true
7131A1E5,Hair Dryer,Health & Personal Care,33.89,902,true
CBD0B090,Romance Novel,Books,24.52,592,true
612F5658,Health & Wellness Book,Books,93.81,615,true
57F6590D,Quinoa Pack,Food & Grocery,70.57,920,true
051EC5C3,Water Gun,Toys & Games,5.16,402,true
2915C6EE,Juicer,Home & Kitchen,1.66,410,true
0EE7F786,Hair Straightener,Health & Personal Care,36.11,183,true
7555460E,Kids' T-Shirt,Clothing,29.02,337,true
4585B381,Self-Improvement Book,Books,55.35,542,true
B798503D,E-Reader,Electronics,24.68,63,true
4D741B82,Exercise Bike,Sports & Outdoors,28.93,548,true
E34E71ED,Tablet,Electronics,2.37,41,true
7331FB3F,Gift Card,Miscellaneous,16.20,882,true
25BC3BFD,Photography Book,Books,31.27,741,false
4CC787DA,Video Game,Toys & Games,51.49,796,false
B340F465,Gaming Console,Electronics,97.35,191,true
E1620DCA,Microwave Oven,Home & Kitchen,4.79,800,true
62AFA29E,Kite,Toys & Games,61.06,78,true
27347182,Fitness Tracker,Electronics,47.15,256,true
2DD16BCB,Science Fiction Book,Books,1.02,758,true
0176026A,Educational Toy,Toys & Games,55.79,393,false
4DB269B6,Soccer Ball,Sports & Outdoors,87.27,548,true
62244947,Romance Novel,Books,53.47,644,true
B7483C97,Young Adult Novel,Books,6.90,391,true
A8F4E0CE,Thriller Novel,Books,34.44,24,true
6ECE3626,Acai Powder,Food & Grocery,36.41,460,true
85873E43,Gift Card,Miscellaneous,5.79,496,true
FAC7747D,Kayak,Sports & Outdoors,26.72,631,true
88732998,Gift Card,Miscellaneous,19.81,512,true
F98614F4,Fitness Tracker,Electronics,40.78,326,true
5E1C0E05,Maca Root Powder,Food & Grocery,93.94,255,true
BF4E81E0,Soccer Ball,Sports & Outdoors,69.88,158,true
DBEFD8C9,Puzzle Game,Toys & Games,7.04,476,true
72434535,Remote Control Car,Toys & Games,41.09,347,true
455A9451,Snowboard,Sports & Outdoors,77.80,709,true
826A85B2,Remote Control Car,Toys & Games,44.22,651,true
B5E27197,Men's Running Shoes,Clothing,12.87,926,true
BC1EE10C,Yo-Yo,Toys & Games,45.82,567,true
93C5A4D0,Mystery Novel,Books,94.47,359,true
08E861B8,Sunflower Seeds,Food & Grocery,9.45,144,true
C5EEC5AA,Educational Toy,Toys & Games,10.32,607,true
4FEF73A8,Gift Card,Miscellaneous,27.35,757,true
E218D652,Gift Card,Miscellaneous,61.55,727,false
659F76C3,Boxing Gloves,Sports & Outdoors,30.97,564,true
BA411C9C,Women's Summer Dress,Clothing,1.72,395,true
D82B3B70,Smart Home Hub,Electronics,36.79,404,false
929689F5,Young Adult Novel,Books,44.30,970,true
799F62F2,Lip Balm Set,Health & Personal Care,44.91,80,false
2832B210,Organic Honey,Food & Grocery,21.94,692,true
0E18DAA9,Classic Literature,Books,47.33,526,true
5D08EA7B,Drone,Electronics,45.08,865,true
5FBF567B,Action Figure,Toys & Games,34.78,45,false
E8F7202A,Gift Card,Miscellaneous,43.91,954,true
7B312418,Train Set,Toys & Games,49.18,799,true
BD5954B3,Rollerblades,Sports & Outdoors,8.70,361,false
A2B0CD3D,Maca Root Powder,Food & Grocery,72.43,425,true
E81DA043,4K TV,Electronics,68.65,546,true
BC4F19D3,Soccer Ball,Sports & Outdoors,12.78,693,true
4B9DC0C7,Sunflower Seeds,Food & Grocery,7.83,584,true
5A62B8F1,Spirulina Powder,Food & Grocery,3.45,107,true
E918A4B3,Men's Formal Suit,Clothing,67.98,7,false
DB23929E,Facial Mask Set,Health & Personal Care,54.02,844,true
6C3C83D7,Fishing Rod,Sports & Outdoors,27.13,579,true
E6AB9E58,Outdoor Playset,Toys & Games,36.49,472,false
A6737DF9,Pumpkin Seeds,Food & Grocery,99.19,392,true
4CF33DC8,Boxing Gloves,Sports & Outdoors,38.14,123,true
E695026F,Foam Roller,Health & Personal Care,17.40,232,true
1694720F,Graphic Novel,Books,80.22,604,true
AD7203A2,Smart Home Hub,Electronics,51.51,162,true
1BE14FC7,Business Book,Books,62.56,307,true
651E5143,Mystery Novel,Books,82.64,45,true
8F411883,Basketball,Sports & Outdoors,82.86,577,true
E1D64CCE,Lip Balm Set,Health & Personal Care,73.15,504,true
949D558B,Golf Clubs,Sports & Outdoors,61.15,454,false
280881C8,E-Reader,Electronics,33.70,119,true
656592E8,Tablet,Electronics,19.85,360,true
A92A0B43,Play-Doh Set,Toys & Games,13.58,411,true
EE6BE68F,Gluten-Free Bread,Food & Grocery,82.81,940,false
6088C116,Sunscreen Lotion,Health & Personal Care,62.49,181,true
D6EC585C,Women's Winter Jacket,Clothing,72.73,467,true
E127E09A,Organic Honey,Food & Grocery,96.34,356,true
2C72BCDA,Bluetooth Speaker,Electronics,1.51,396,true
0B933366,4K TV,Electronics,16.56,712,true
4A2DF13B,Juicer,Home & Kitchen,11.78,544,true
9E050767,Tablet,Electronics,49.38,482,true
F54CF034,Fitness Tracker,Electronics,2.42,766,true
FBCB9437,Gift Card,Miscellaneous,23.16,399,true
8DE1188E,Waffle Maker,Home & Kitchen,52.48,92,true
F134EBFD,Hand Sanitizer,Health & Personal Care,96.59,719,true
2B3AB3BC,Smart Home Hub,Electronics,33.66,866,true
7A516330,Sunscreen Lotion,Health & Personal Care,61.18,66,true
CB473F8A,Musical Instrument Toy,Toys & Games,79.81,120,true
B45E6EBF,Cold-Pressed Juice,Food & Grocery,49.62,824,true
12454333,Action Figure,Toys & Games,84.95,106,true
CFCBB582,Women's Summer Dress,Clothing,65.04,83,true
1637B019,Yoga Blocks,Health & Personal Care,54.28,955,true
FF15C492,Dried Fruit Mix,Food & Grocery,77.77,424,true
0C337B54,Board Game,Toys & Games,24.71,419,true
5F5B102E,Men's Leather Jacket,Clothing,88.44,21,true
5B816776,Pumpkin Seeds,Food & Grocery,26.48,437,true
67329FFC,Kids' Jeans,Clothing,76.34,100,true
2FCA49D6,Gift Card,Miscellaneous,55.17,443,false
D9A7AB2D,Train Set,Toys & Games,10.33,856,true
BBAAFC81,E-Reader,Electronics,90.36,730,true
7AC2A9D9,Hiking Backpack,Sports & Outdoors,93.70,275,true
1478F535,Stand Mixer,Home & Kitchen,83.54,260,true
CF42550F,Blender,Home & Kitchen,96.04,773,true
AD898C84,Young Adult Novel,Books,46.09,463,true
75BB5F4E,Hiking Backpack,Sports & Outdoors,66.84,670,true
EE5E0C32,Gift Card,Miscellaneous,3.76,546,true
30A7B4E7,Coffee Grinder,Home & Kitchen,23.10,766,true
064CC5D6,Avocado Oil,Food & Grocery,97.23,353,true
EF8841E3,Gift Card,Miscellaneous,74.71,122,true
440BAA0C,Pumpkin Seeds,Food & Grocery,30.69,84,true
65F96C8C,Avocado Oil,Food & Grocery,64.73,646,true
96083485,Electric Wine Opener,Home & Kitchen,84.58,340,true
F609BF13,Kids' Hat,Clothing,82.92,305,true
8E254C98,Board Game,Toys & Games,38.45,541,true
F7EBDADD,Fitness Tracker,Electronics,61.51,245,true
63FFE9AF,Historical Fiction,Books,42.37,808,true
6C532F4E,Yo-Yo,Toys & Games,41.31,53,true
F33391BB,Cold-Pressed Juice,Food & Grocery,46.16,103,true
DB60E45A,Play-Doh Set,Toys & Games,71.90,43,true
6F86E074,Smartphone,Electronics,33.81,47,true
3E5E9B5F,Water Gun,Toys & Games,91.95,544,true
AE78AD3B,Boxing Gloves,Sports & Outdoors,30.31,139,false
9B87BE37,Electric Razor,Health & Personal Care,7.24,755,true
8DF55E05,E-Reader,Electronics,9.06,471,true
DBE99836,Gift Card,Miscellaneous,9.49,582,true
B4B356CC,Men's Formal Suit,Clothing,26.95,503,true
E3937516,Kite,Toys & Games,73.83,747,true
5319960D,Deep Fryer,Home & Kitchen,9.12,384,true
3D11EFAE,Classic Literature,Books,79.16,645,true
135F499E,Magic Kit,Toys & Games,78.70,757,true
69E53877,Science Fiction Book,Books,37.83,199,false
6E84C7A7,Gift Card,Miscellaneous,71.86,943,true
0EBB6CAC,Building Blocks Set,Toys & Games,85.51,71,true
05F186FD,Gift Card,Miscellaneous,85.30,960,true
A05211A6,Water Gun,Toys & Games,63.59,483,true
9FE04823,Hemp Seeds,Food & Grocery,67.88,839,true
E46E15C2,Gift Card,Miscellaneous,84.79,94,true
4C8BB58C,Classic Literature,Books,37.32,150,true
24058C86,Dumbbell Set,Sports & Outdoors,94.66,115,true
EA1A5461,Gift Card,Miscellaneous,55.86,119,true
B038A4D9,Kite,Toys & Games,67.79,606,true
E2C46A2D,Nail Care Kit,Health & Personal Care,46.59,626,true
96E1E1B2,Pressure Cooker,Home & Kitchen,65.82,507,true
BFB21657,Sous Vide Cooker,Home & Kitchen,31.06,882,true
A3FFAFCA,Photography Book,Books,21.72,154,true
4C25F455,Vitamin C Supplement,Health & Personal Care,67.13,427,true
1FC3ECE8,Food Processor,Home & Kitchen,29.94,873,true
B713594A,Gift Card,Miscellaneous,73.19,617,true
AEF12AB1,Children's Book,Books,47.39,450,false
6929F773,Fishing Rod,Sports & Outdoors,18.74,560,true
60F7EFAF,Gift Card,Miscellaneous,6.27,84,true
4D83F17A,Shampoo & Conditioner,Health & Personal Care,80.30,693,true
154EF7F7,Gift Card,Miscellaneous,59.98,377,true
6FD21266,Health & Wellness Book,Books,39.14,331,false
DF1BDEDE,Food Dehydrator,Home & Kitchen,58.76,900,true
2A7C7487,Air Fryer,Home & Kitchen,51.97,135,true
D55AE3DD,Train Set,Toys & Games,10.35,59,true
99383859,Ice Cream Maker,Home & Kitchen,98.02,772,false
119B1E88,Running Shoes,Sports & Outdoors,36.09,963,false
8E287082,Gift Card,Miscellaneous,20.98,581,true
5556791A,Kids' Sneakers,Clothing,33.59,375,true
22C5A2DF,Kids' T-Shirt,Clothing,67.95,264,true
A59113C2,Treadmill,Sports & Outdoors,45.82,823,true
E7A7CC12,Smartphone,Electronics,78.85,568,true
660315C2,Bee Pollen,Food & Grocery,41.19,142,true
78049422,Board Game,Toys & Games,96.26,597,true
A94D3FE7,Romance Novel,Books,14.87,235,true
C4489C72,Kids' Hat,Clothing,13.63,84,true
044F1197,Sunscreen Lotion,Health & Personal Care,54.80,481,true
37BD04B9,Yo-Yo,Toys & Games,29.15,649,true
A5E7F19B,Hand Sanitizer,Health & Personal Care,59.43,520,false
84974D59,Kids' T-Shirt,Clothing,24.45,900,true
F0581A8B,Gift Card,Miscellaneous,43.83,550,true
1749FE10,Gaming Console,Electronics,75.49,954,true
4291899D,Kombucha Drink,Food & Grocery,7.65,31,true
51FD762B,Unisex Hoodie,Clothing,65.66,389,true
7C859828,Travel Guide,Books,40.22,624,true
71E4D6A1,Classic Literature,Books,65.04,956,true
4C9EC265,Wireless Charger,Electronics,60.12,316,true
44760FF1,Smart Home Hub,Electronics,99.39,651,true
EBBEB776,Remote Control Car,Toys & Games,51.16,441,true
9938D22D,Women's Handbag,Clothing,57.93,891,true
36B8C724,External Hard Drive,Electronics,15.31,674,true
834FA22D,Kayak,Sports & Outdoors,42.32,204,true
AD121836,Educational Toy,Toys & Games,13.41,897,false
8792BF9E,Essential Oil Diffuser,Health & Personal Care,1.78,228,true
C3B6A0E9,Thriller Novel,Books,39.53,47,true
9F38D6AB,Gift Card,Miscellaneous,55.19,951,true
00F5F5D1,Business Book,Books,60.97,3,true
76E73FDD,Water Gun,Toys & Games,89.17,452,true
BE0C10E4,Women's Scarf,Clothing,29.28,772,true
92B6AB64,Stainless Steel Cookware Set,Home & Kitchen,69.96,595,true
F4C1DADF,Tennis Racket,Sports & Outdoors,49.80,722,false
52F5942E,Smartphone,Electronics,65.16,366,true
B778D666,Business Book,Books,23.62,243,true
87B8C2E9,Rollerblades,Sports & Outdoors,15.48,798,false
E58D74A7,Sunscreen Lotion,Health & Personal Care,96.70,657,true
4DAC2B02,Hand Sanitizer,Health & Personal Care,33.71,709,false
8339AA97,Kids' Hat,Clothing,65.09,745,true
5AF6D6D5,Tablet,Electronics,62.94,444,true
E551C68A,Women's Winter Jacket,Clothing,43.98,180,true
6EB0FE0F,Thriller Novel,Books,98.65,17,true
D109C2EB,Gift Card,Miscellaneous,57.12,246,false
82789E05,Bluetooth Speaker,Electronics,56.30,789,true
833F366E,Drone,Electronics,16.27,987,true
4B064F9E,Microwave Oven,Home & Kitchen,89.15,631,false
9180C47A,Sleep Mask,Health & Personal Care,55.14,657,true
05B8404B,Gift Card,Miscellaneous,64.52,176,true
A0474960,E-Reader,Electronics,21.47,247,true
7AB78C8B,Bread Maker,Home & Kitchen,16.71,769,true
160F6FFF,Sous Vide Cooker,Home & Kitchen,69.35,120,true
0EC7A59B,Gift Card,Miscellaneous,21.54,684,true
EB26E089,Finger Paint Set,Toys & Games,73.75,587,true
2EBFC585,Treadmill,Sports & Outdoors,20.43,560,true
4EEA8918,Slime Making Kit,Toys & Games,76.15,790,true
BD71109F,Electric Skillet,Home & Kitchen,58.36,736,true
B207E737,Gift Card,Miscellaneous,64.78,459,true
E2A68B36,Ice Cream Maker,Home & Kitchen,37.52,589,true
15AE22A6,Hair Straightener,Health & Personal Care,22.02,813,true
320638C5,Foam Roller,Health & Personal Care,52.90,191,true
BECC1AFA,Massage Gun,Health & Personal Care,52.61,418,true
7AAEF708,Hair Dryer,Health & Personal Care,21.17,126,true
15EB97B5,Gift Card,Miscellaneous,7.82,658,false
C3F1556A,Hair Dryer,Health & Personal Care,46.74,423,true
6E0CA254,Wireless Charger,Electronics,51.01,332,true
C5039CB4,Tablet,Electronics,99.95,105,true
FC22DC04,Gift Card,Miscellaneous,1.35,998,true
F6E0B480,Tablet,Electronics,18.44,788,true
5F085CBC,External Hard Drive,Electronics,21.91,103,false
34D751D9,Exercise Bike,Sports & Outdoors,7.94,15,false
0A1EE15A,Massage Gun,Health & Personal Care,38.54,691,true
3E4D1C69,Gift Card,Miscellaneous,36.85,210,true
CF911609,Pumpkin Seeds,Food & Grocery,98.97,903,true
74EE3F0B,Running Shoes,Sports & Outdoors,2.58,412,true
84E3BA82,Protein Powder,Health & Personal Care,7.91,203,false
BE2DD48F,Snowboard,Sports & Outdoors,55.47,957,true
50165884,Travel Guide,Books,13.75,355,true
A65414FF,Train Set,Toys & Games,85.21,338,true
064F1708,Electric Toothbrush,Health & Personal Care,85.85,226,true
46E52074,Women's Winter Jacket,Clothing,62.53,973,true
BD546321,Hand Sanitizer,Health & Personal Care,38.39,330,false
3F61BC06,Treadmill,Sports & Outdoors,34.25,971,true
CE657FDE,Self-Improvement Book,Books,39.08,693,true
1B2AF5F0,Historical Fiction,Books,58.27,545,true
C09086BF,Swim Goggles,Sports & Outdoors,26.69,645,true
43D4AC8B,Essential Oil Diffuser,Health & Personal Care,1.51,469,true
7A29D9C9,Gift Card,Miscellaneous,16.66,945,false
A1EDBB48,Kids' Hat,Clothing,58.48,360,true
954EBDB7,Women's Winter Jacket,Clothing,7.16,178,true
1C5E2057,Chia Seeds,Food & Grocery,33.31,650,true
3A7B374C,Herbal Tea Pack,Food & Grocery,56.69,592,true
8D3211A9,Fantasy Novel,Books,34.68,315,true
2723EB61,Camping Tent,Sports & Outdoors,86.05,665,false
5D57A8E4,Fishing Rod,Sports & Outdoors,24.99,778,false
86782885,Health & Wellness Book,Books,25.77,779,true
3F737E0C,Blender,Home & Kitchen,90.28,793,true
63899145,Stand Mixer,Home & Kitchen,59.80,982,true
CCAA74DA,Photography Book,Books,1.29,973,true
9A87F095,Educational Toy,Toys & Games,100.63,377,false
36762E79,Pressure Cooker,Home & Kitchen,81.51,734,true
8B047B2A,Juicer,Home & Kitchen,8.83,75,true
EA8D65DE,Herbal Tea Pack,Food & Grocery,83.42,479,true
8932F11A,Kids' T-Shirt,Clothing,79.07,117,true
1D8A78FC,Stainless Steel Cookware Set,Home & Kitchen,78.23,836,true
C71179B9,Sunflower Seeds,Food & Grocery,71.76,839,true
C719EBFC,Electric Can Opener,Home & Kitchen,64.52,758,true
9E806730,Kite,Toys & Games,64.77,549,true
99AD38F4,Gift Card,Miscellaneous,98.21,654,true
D2C5B78E,Travel Guide,Books,15.38,874,true
B43D3C86,Basketball,Sports & Outdoors,57.81,878,false
9ADC95DD,Maca Root Powder,Food & Grocery,89.79,788,true
653F8B18,Juicer,Home & Kitchen,71.21,674,false
D781936B,Historical Fiction,Books,45.92,917,true
EB190971,Thriller Novel,Books,51.04,303,true
5285878E,Exercise Bike,Sports & Outdoors,44.19,183,true
B302B7B5,Gift Card,Miscellaneous,22.84,905,true
B512E485,Gift Card,Miscellaneous,29.95,783,true
99227DAE,Gift Card,Miscellaneous,35.05,860,false
1F21F405,Sunscreen Lotion,Health & Personal Care,88.93,382,true
35108092,Unisex Hoodie,Clothing,29.39,959,true
C9425F38,Tennis Racket,Sports & Outdoors,53.89,805,false
487A09B2,Digital Camera,Electronics,90.51,951,true
DE8B6ABC,Exercise Bike,Sports & Outdoors,23.43,739,true
0DCDD026,Toaster,Home & Kitchen,10.18,539,true
A22BB8D3,Foam Roller,Health & Personal Care,57.14,877,false
0F1C9469,Swim Goggles,Sports & Outdoors,56.62,871,false
